Training loss=2.050951
Validation loss=2.626136
Min Validation loss=2.602863
Iteration of min validation loss=3380

Iterations trained=3743
Duration=642:20

Number of training examples=2925
Number of validation examples=100

Batch size=10
Learning rate=0.001000
Number of input (T)=80

Number of hidden layers=2
Number of hidden units per year=300

Iter=1, Training Loss=7.611105, Validation Loss=7.687644, Time Elapsed=00:07
Iter=2324, Training Loss=2.341813, Validation Loss=2.752135, Time Elapsed=604:41
Iter=2325, Training Loss=2.338361, Validation Loss=2.752135, Time Elapsed=604:42
Iter=2326, Training Loss=2.204615, Validation Loss=2.752135, Time Elapsed=604:44
Iter=2327, Training Loss=2.738133, Validation Loss=2.752135, Time Elapsed=604:45
Iter=2328, Training Loss=2.117182, Validation Loss=2.752135, Time Elapsed=604:46
Iter=2329, Training Loss=2.511971, Validation Loss=2.752135, Time Elapsed=604:47
Iter=2330, Training Loss=2.367737, Validation Loss=2.752135, Time Elapsed=604:49
Iter=2331, Training Loss=2.877116, Validation Loss=2.765734, Time Elapsed=604:51
Iter=2332, Training Loss=2.274743, Validation Loss=2.765734, Time Elapsed=604:53
Iter=2333, Training Loss=3.228000, Validation Loss=2.765734, Time Elapsed=604:54
Iter=2334, Training Loss=2.440138, Validation Loss=2.765734, Time Elapsed=604:55
Iter=2335, Training Loss=2.124534, Validation Loss=2.765734, Time Elapsed=604:56
Iter=2336, Training Loss=1.887508, Validation Loss=2.765734, Time Elapsed=604:57
Iter=2337, Training Loss=2.285110, Validation Loss=2.765734, Time Elapsed=604:58
Iter=2338, Training Loss=2.328993, Validation Loss=2.765734, Time Elapsed=604:59
Iter=2339, Training Loss=2.350701, Validation Loss=2.765734, Time Elapsed=605:00
Iter=2340, Training Loss=2.257605, Validation Loss=2.765734, Time Elapsed=605:01
Iter=2341, Training Loss=2.245626, Validation Loss=2.797268, Time Elapsed=605:04
Iter=2342, Training Loss=2.387173, Validation Loss=2.797268, Time Elapsed=605:05
Iter=2343, Training Loss=2.630481, Validation Loss=2.797268, Time Elapsed=605:06
Iter=2344, Training Loss=2.161155, Validation Loss=2.797268, Time Elapsed=605:07
Iter=2345, Training Loss=1.963846, Validation Loss=2.797268, Time Elapsed=605:08
Iter=2346, Training Loss=2.122154, Validation Loss=2.797268, Time Elapsed=605:09
Iter=2347, Training Loss=2.320305, Validation Loss=2.797268, Time Elapsed=605:10
Iter=2348, Training Loss=2.169356, Validation Loss=2.797268, Time Elapsed=605:11
Iter=2349, Training Loss=2.163316, Validation Loss=2.797268, Time Elapsed=605:12
Iter=2350, Training Loss=1.945714, Validation Loss=2.797268, Time Elapsed=605:13
Iter=2351, Training Loss=2.005151, Validation Loss=2.818686, Time Elapsed=605:15
Iter=2352, Training Loss=2.223584, Validation Loss=2.818686, Time Elapsed=605:16
Iter=2353, Training Loss=2.182477, Validation Loss=2.818686, Time Elapsed=605:18
Iter=2354, Training Loss=2.512979, Validation Loss=2.818686, Time Elapsed=605:19
Iter=2355, Training Loss=2.380514, Validation Loss=2.818686, Time Elapsed=605:20
Iter=2356, Training Loss=2.282075, Validation Loss=2.818686, Time Elapsed=605:21
Iter=2357, Training Loss=2.294032, Validation Loss=2.818686, Time Elapsed=605:22
Iter=2358, Training Loss=2.202482, Validation Loss=2.818686, Time Elapsed=605:23
Iter=2359, Training Loss=2.474278, Validation Loss=2.818686, Time Elapsed=605:24
Iter=2360, Training Loss=2.441367, Validation Loss=2.818686, Time Elapsed=605:25
Iter=2361, Training Loss=1.935813, Validation Loss=2.643127, Time Elapsed=605:27
Iter=2362, Training Loss=2.126062, Validation Loss=2.643127, Time Elapsed=605:28
Iter=2363, Training Loss=1.882870, Validation Loss=2.643127, Time Elapsed=605:29
Iter=2364, Training Loss=2.426067, Validation Loss=2.643127, Time Elapsed=605:30
Iter=2365, Training Loss=2.202636, Validation Loss=2.643127, Time Elapsed=605:31
Iter=2366, Training Loss=2.184459, Validation Loss=2.643127, Time Elapsed=605:32
Iter=2367, Training Loss=2.364276, Validation Loss=2.643127, Time Elapsed=605:33
Iter=2368, Training Loss=1.853820, Validation Loss=2.643127, Time Elapsed=605:34
Iter=2369, Training Loss=2.116408, Validation Loss=2.643127, Time Elapsed=605:35
Iter=2370, Training Loss=2.274413, Validation Loss=2.643127, Time Elapsed=605:36
Iter=2371, Training Loss=2.320637, Validation Loss=2.890944, Time Elapsed=605:39
Iter=2372, Training Loss=2.216719, Validation Loss=2.890944, Time Elapsed=605:40
Iter=2373, Training Loss=2.773108, Validation Loss=2.890944, Time Elapsed=605:41
Iter=2374, Training Loss=2.400372, Validation Loss=2.890944, Time Elapsed=605:42
Iter=2375, Training Loss=2.203190, Validation Loss=2.890944, Time Elapsed=605:43
Iter=2376, Training Loss=2.421756, Validation Loss=2.890944, Time Elapsed=605:44
Iter=2377, Training Loss=2.287945, Validation Loss=2.890944, Time Elapsed=605:45
Iter=2378, Training Loss=2.475078, Validation Loss=2.890944, Time Elapsed=605:46
Iter=2379, Training Loss=2.883782, Validation Loss=2.890944, Time Elapsed=605:47
Iter=2380, Training Loss=2.405723, Validation Loss=2.890944, Time Elapsed=605:48
Iter=2381, Training Loss=2.029041, Validation Loss=2.700770, Time Elapsed=605:50
Iter=2382, Training Loss=2.556437, Validation Loss=2.700770, Time Elapsed=605:51
Iter=2383, Training Loss=2.273859, Validation Loss=2.700770, Time Elapsed=605:52
Iter=2384, Training Loss=2.097022, Validation Loss=2.700770, Time Elapsed=605:53
Iter=2385, Training Loss=2.117492, Validation Loss=2.700770, Time Elapsed=605:55
Iter=2386, Training Loss=2.212676, Validation Loss=2.700770, Time Elapsed=605:56
Iter=2387, Training Loss=1.954036, Validation Loss=2.700770, Time Elapsed=605:57
Iter=2388, Training Loss=2.441119, Validation Loss=2.700770, Time Elapsed=605:58
Iter=2389, Training Loss=1.918584, Validation Loss=2.700770, Time Elapsed=605:59
Iter=2390, Training Loss=1.893874, Validation Loss=2.700770, Time Elapsed=606:00
Iter=2391, Training Loss=2.404820, Validation Loss=2.565101, Time Elapsed=606:02
Iter=2392, Training Loss=2.341027, Validation Loss=2.565101, Time Elapsed=606:03
Iter=2393, Training Loss=2.605736, Validation Loss=2.565101, Time Elapsed=606:04
Iter=2394, Training Loss=2.211095, Validation Loss=2.565101, Time Elapsed=606:05
Iter=2395, Training Loss=2.129737, Validation Loss=2.565101, Time Elapsed=606:06
Iter=2396, Training Loss=2.328133, Validation Loss=2.565101, Time Elapsed=606:07
Iter=2397, Training Loss=2.373889, Validation Loss=2.565101, Time Elapsed=606:08
Iter=2398, Training Loss=2.192292, Validation Loss=2.565101, Time Elapsed=606:09
Iter=2399, Training Loss=2.019466, Validation Loss=2.565101, Time Elapsed=606:10
Iter=2400, Training Loss=2.026890, Validation Loss=2.565101, Time Elapsed=606:11
Iter=2401, Training Loss=2.238110, Validation Loss=2.720619, Time Elapsed=606:14
Iter=2402, Training Loss=2.144315, Validation Loss=2.720619, Time Elapsed=606:15
Iter=2403, Training Loss=1.905016, Validation Loss=2.720619, Time Elapsed=606:17
Iter=2404, Training Loss=2.349358, Validation Loss=2.720619, Time Elapsed=606:18
Iter=2405, Training Loss=2.721502, Validation Loss=2.720619, Time Elapsed=606:19
Iter=2406, Training Loss=1.855313, Validation Loss=2.720619, Time Elapsed=606:20
Iter=2407, Training Loss=2.434463, Validation Loss=2.720619, Time Elapsed=606:21
Iter=2408, Training Loss=2.707183, Validation Loss=2.720619, Time Elapsed=606:22
Iter=2409, Training Loss=2.189549, Validation Loss=2.720619, Time Elapsed=606:23
Iter=2410, Training Loss=2.167537, Validation Loss=2.720619, Time Elapsed=606:24
Iter=2411, Training Loss=2.210719, Validation Loss=2.852576, Time Elapsed=606:26
Iter=2412, Training Loss=2.318868, Validation Loss=2.852576, Time Elapsed=606:28
Iter=2413, Training Loss=2.619495, Validation Loss=2.852576, Time Elapsed=606:29
Iter=2414, Training Loss=2.237868, Validation Loss=2.852576, Time Elapsed=606:30
Iter=2415, Training Loss=2.157773, Validation Loss=2.852576, Time Elapsed=606:31
Iter=2416, Training Loss=2.468284, Validation Loss=2.852576, Time Elapsed=606:32
Iter=2417, Training Loss=2.864794, Validation Loss=2.852576, Time Elapsed=606:33
Iter=2418, Training Loss=2.363806, Validation Loss=2.852576, Time Elapsed=606:34
Iter=2419, Training Loss=2.180039, Validation Loss=2.852576, Time Elapsed=606:35
Iter=2420, Training Loss=2.175496, Validation Loss=2.852576, Time Elapsed=606:36
Iter=2421, Training Loss=2.158564, Validation Loss=2.640259, Time Elapsed=606:38
Iter=2422, Training Loss=2.192641, Validation Loss=2.640259, Time Elapsed=606:39
Iter=2423, Training Loss=2.447288, Validation Loss=2.640259, Time Elapsed=606:40
Iter=2424, Training Loss=2.416601, Validation Loss=2.640259, Time Elapsed=606:41
Iter=2425, Training Loss=2.142142, Validation Loss=2.640259, Time Elapsed=606:42
Iter=2426, Training Loss=2.019999, Validation Loss=2.640259, Time Elapsed=606:43
Iter=2427, Training Loss=2.301298, Validation Loss=2.640259, Time Elapsed=606:44
Iter=2428, Training Loss=2.077943, Validation Loss=2.640259, Time Elapsed=606:45
Iter=2429, Training Loss=2.376769, Validation Loss=2.640259, Time Elapsed=606:46
Iter=2430, Training Loss=2.304582, Validation Loss=2.640259, Time Elapsed=606:48
Iter=2431, Training Loss=2.032694, Validation Loss=2.971612, Time Elapsed=606:51
Iter=2432, Training Loss=2.432449, Validation Loss=2.971612, Time Elapsed=606:52
Iter=2433, Training Loss=2.334005, Validation Loss=2.971612, Time Elapsed=606:53
Iter=2434, Training Loss=2.123904, Validation Loss=2.971612, Time Elapsed=606:54
Iter=2435, Training Loss=2.215740, Validation Loss=2.971612, Time Elapsed=606:55
Iter=2436, Training Loss=2.371015, Validation Loss=2.971612, Time Elapsed=606:56
Iter=2437, Training Loss=1.953906, Validation Loss=2.971612, Time Elapsed=606:57
Iter=2438, Training Loss=1.854717, Validation Loss=2.971612, Time Elapsed=606:58
Iter=2439, Training Loss=2.554444, Validation Loss=2.971612, Time Elapsed=606:59
Iter=2440, Training Loss=2.110239, Validation Loss=2.971612, Time Elapsed=607:00
Iter=2441, Training Loss=2.221437, Validation Loss=2.772271, Time Elapsed=607:02
Iter=2442, Training Loss=2.468269, Validation Loss=2.772271, Time Elapsed=607:03
Iter=2443, Training Loss=1.878481, Validation Loss=2.772271, Time Elapsed=607:04
Iter=2444, Training Loss=2.671108, Validation Loss=2.772271, Time Elapsed=607:05
Iter=2445, Training Loss=2.483232, Validation Loss=2.772271, Time Elapsed=607:06
Iter=2446, Training Loss=2.491265, Validation Loss=2.772271, Time Elapsed=607:07
Iter=2447, Training Loss=2.075584, Validation Loss=2.772271, Time Elapsed=607:08
Iter=2448, Training Loss=2.608872, Validation Loss=2.772271, Time Elapsed=607:09
Iter=2449, Training Loss=1.834427, Validation Loss=2.772271, Time Elapsed=607:10
Iter=2450, Training Loss=2.551419, Validation Loss=2.772271, Time Elapsed=607:11
Iter=2451, Training Loss=2.347165, Validation Loss=2.820622, Time Elapsed=607:14
Iter=2452, Training Loss=2.061070, Validation Loss=2.820622, Time Elapsed=607:15
Iter=2453, Training Loss=2.586056, Validation Loss=2.820622, Time Elapsed=607:16
Iter=2454, Training Loss=2.197152, Validation Loss=2.820622, Time Elapsed=607:17
Iter=2455, Training Loss=2.369859, Validation Loss=2.820622, Time Elapsed=607:18
Iter=2456, Training Loss=2.487375, Validation Loss=2.820622, Time Elapsed=607:19
Iter=2457, Training Loss=2.162060, Validation Loss=2.820622, Time Elapsed=607:20
Iter=2458, Training Loss=2.248862, Validation Loss=2.820622, Time Elapsed=607:21
Iter=2459, Training Loss=2.348960, Validation Loss=2.820622, Time Elapsed=607:22
Iter=2460, Training Loss=1.901911, Validation Loss=2.820622, Time Elapsed=607:23
Iter=2461, Training Loss=1.972727, Validation Loss=2.801980, Time Elapsed=607:25
Iter=2462, Training Loss=2.261230, Validation Loss=2.801980, Time Elapsed=607:26
Iter=2463, Training Loss=2.587736, Validation Loss=2.801980, Time Elapsed=607:27
Iter=2464, Training Loss=2.657507, Validation Loss=2.801980, Time Elapsed=607:28
Iter=2465, Training Loss=2.376652, Validation Loss=2.801980, Time Elapsed=607:29
Iter=2466, Training Loss=2.690152, Validation Loss=2.801980, Time Elapsed=607:30
Iter=2467, Training Loss=2.450217, Validation Loss=2.801980, Time Elapsed=607:31
Iter=2468, Training Loss=2.330939, Validation Loss=2.801980, Time Elapsed=607:32
Iter=2469, Training Loss=2.534878, Validation Loss=2.801980, Time Elapsed=607:33
Iter=2470, Training Loss=2.231439, Validation Loss=2.801980, Time Elapsed=607:34
Iter=2471, Training Loss=2.052020, Validation Loss=2.771156, Time Elapsed=607:36
Iter=2472, Training Loss=2.571806, Validation Loss=2.771156, Time Elapsed=607:38
Iter=2473, Training Loss=1.951017, Validation Loss=2.771156, Time Elapsed=607:39
Iter=2474, Training Loss=2.166352, Validation Loss=2.771156, Time Elapsed=607:40
Iter=2475, Training Loss=2.218217, Validation Loss=2.771156, Time Elapsed=607:41
Iter=2476, Training Loss=2.113688, Validation Loss=2.771156, Time Elapsed=607:42
Iter=2477, Training Loss=2.409230, Validation Loss=2.771156, Time Elapsed=607:43
Iter=2478, Training Loss=2.064378, Validation Loss=2.771156, Time Elapsed=607:44
Iter=2479, Training Loss=2.065629, Validation Loss=2.771156, Time Elapsed=607:45
Iter=2480, Training Loss=2.319742, Validation Loss=2.771156, Time Elapsed=607:46
Iter=2481, Training Loss=2.134971, Validation Loss=2.832768, Time Elapsed=607:48
Iter=2482, Training Loss=2.114532, Validation Loss=2.832768, Time Elapsed=607:49
Iter=2483, Training Loss=2.567383, Validation Loss=2.832768, Time Elapsed=607:50
Iter=2484, Training Loss=2.485116, Validation Loss=2.832768, Time Elapsed=607:51
Iter=2485, Training Loss=2.275348, Validation Loss=2.832768, Time Elapsed=607:52
Iter=2486, Training Loss=2.513183, Validation Loss=2.832768, Time Elapsed=607:53
Iter=2487, Training Loss=2.582135, Validation Loss=2.832768, Time Elapsed=607:54
Iter=2488, Training Loss=2.349793, Validation Loss=2.832768, Time Elapsed=607:55
Iter=2489, Training Loss=1.996583, Validation Loss=2.832768, Time Elapsed=607:56
Iter=2490, Training Loss=2.495526, Validation Loss=2.832768, Time Elapsed=607:57
Iter=2491, Training Loss=2.345256, Validation Loss=2.640190, Time Elapsed=608:00
Iter=2492, Training Loss=2.671161, Validation Loss=2.640190, Time Elapsed=608:01
Iter=2493, Training Loss=2.908316, Validation Loss=2.640190, Time Elapsed=608:02
Iter=2494, Training Loss=2.384637, Validation Loss=2.640190, Time Elapsed=608:03
Iter=2495, Training Loss=2.531658, Validation Loss=2.640190, Time Elapsed=608:04
Iter=2496, Training Loss=2.501126, Validation Loss=2.640190, Time Elapsed=608:05
Iter=2497, Training Loss=2.137969, Validation Loss=2.640190, Time Elapsed=608:06
Iter=2498, Training Loss=2.361094, Validation Loss=2.640190, Time Elapsed=608:07
Iter=2499, Training Loss=2.419129, Validation Loss=2.640190, Time Elapsed=608:08
Iter=2500, Training Loss=2.860347, Validation Loss=2.640190, Time Elapsed=608:09
Iter=2501, Training Loss=2.494909, Validation Loss=2.726050, Time Elapsed=608:12
Iter=2502, Training Loss=2.172147, Validation Loss=2.726050, Time Elapsed=608:13
Iter=2503, Training Loss=2.104074, Validation Loss=2.726050, Time Elapsed=608:14
Iter=2504, Training Loss=2.280234, Validation Loss=2.726050, Time Elapsed=608:15
Iter=2505, Training Loss=2.638133, Validation Loss=2.726050, Time Elapsed=608:16
Iter=2506, Training Loss=2.275136, Validation Loss=2.726050, Time Elapsed=608:17
Iter=2507, Training Loss=2.417741, Validation Loss=2.726050, Time Elapsed=608:18
Iter=2508, Training Loss=2.197239, Validation Loss=2.726050, Time Elapsed=608:19
Iter=2509, Training Loss=2.404311, Validation Loss=2.726050, Time Elapsed=608:20
Iter=2510, Training Loss=2.187627, Validation Loss=2.726050, Time Elapsed=608:21
Iter=2511, Training Loss=2.329166, Validation Loss=2.798868, Time Elapsed=608:23
Iter=2512, Training Loss=2.319644, Validation Loss=2.798868, Time Elapsed=608:24
Iter=2513, Training Loss=2.711933, Validation Loss=2.798868, Time Elapsed=608:25
Iter=2514, Training Loss=2.309119, Validation Loss=2.798868, Time Elapsed=608:26
Iter=2515, Training Loss=2.287714, Validation Loss=2.798868, Time Elapsed=608:27
Iter=2516, Training Loss=2.374132, Validation Loss=2.798868, Time Elapsed=608:28
Iter=2517, Training Loss=2.524109, Validation Loss=2.798868, Time Elapsed=608:29
Iter=2518, Training Loss=2.322983, Validation Loss=2.798868, Time Elapsed=608:31
Iter=2519, Training Loss=2.244651, Validation Loss=2.798868, Time Elapsed=608:32
Iter=2520, Training Loss=2.171950, Validation Loss=2.798868, Time Elapsed=608:33
Iter=2521, Training Loss=2.450053, Validation Loss=2.602869, Time Elapsed=608:35
Iter=2522, Training Loss=2.366420, Validation Loss=2.602869, Time Elapsed=608:36
Iter=2523, Training Loss=2.588276, Validation Loss=2.602869, Time Elapsed=608:37
Iter=2524, Training Loss=1.972815, Validation Loss=2.602869, Time Elapsed=608:38
Iter=2525, Training Loss=1.955540, Validation Loss=2.602869, Time Elapsed=608:39
Iter=2526, Training Loss=2.159804, Validation Loss=2.602869, Time Elapsed=608:40
Iter=2527, Training Loss=2.245341, Validation Loss=2.602869, Time Elapsed=608:41
Iter=2528, Training Loss=2.032402, Validation Loss=2.602869, Time Elapsed=608:42
Iter=2529, Training Loss=2.122112, Validation Loss=2.602869, Time Elapsed=608:43
Iter=2530, Training Loss=2.507645, Validation Loss=2.602869, Time Elapsed=608:45
Iter=2531, Training Loss=2.385763, Validation Loss=2.630260, Time Elapsed=608:47
Iter=2532, Training Loss=2.702455, Validation Loss=2.630260, Time Elapsed=608:48
Iter=2533, Training Loss=2.724479, Validation Loss=2.630260, Time Elapsed=608:49
Iter=2534, Training Loss=1.906760, Validation Loss=2.630260, Time Elapsed=608:50
Iter=2535, Training Loss=2.271110, Validation Loss=2.630260, Time Elapsed=608:51
Iter=2536, Training Loss=2.650163, Validation Loss=2.630260, Time Elapsed=608:52
Iter=2537, Training Loss=2.235139, Validation Loss=2.630260, Time Elapsed=608:53
Iter=2538, Training Loss=2.391314, Validation Loss=2.630260, Time Elapsed=608:54
Iter=2539, Training Loss=2.548560, Validation Loss=2.630260, Time Elapsed=608:56
Iter=2540, Training Loss=2.216920, Validation Loss=2.630260, Time Elapsed=608:57
Iter=2541, Training Loss=2.113040, Validation Loss=2.729608, Time Elapsed=608:59
Iter=2542, Training Loss=2.213012, Validation Loss=2.729608, Time Elapsed=609:00
Iter=2543, Training Loss=2.233302, Validation Loss=2.729608, Time Elapsed=609:01
Iter=2544, Training Loss=2.406903, Validation Loss=2.729608, Time Elapsed=609:02
Iter=2545, Training Loss=2.000159, Validation Loss=2.729608, Time Elapsed=609:03
Iter=2546, Training Loss=2.643026, Validation Loss=2.729608, Time Elapsed=609:05
Iter=2547, Training Loss=2.229793, Validation Loss=2.729608, Time Elapsed=609:06
Iter=2548, Training Loss=2.179083, Validation Loss=2.729608, Time Elapsed=609:07
Iter=2549, Training Loss=1.990216, Validation Loss=2.729608, Time Elapsed=609:08
Iter=2550, Training Loss=2.477437, Validation Loss=2.729608, Time Elapsed=609:09
